ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07510;2020-09-19T14:00:00+02:00;101170;-20.0;8;230;3.5;297.55;287.05;52;51160.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;4440.0;;;;100620.0;;;-110.0;;;;;290.95;;;4.9;10.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;2.2;;;;;8.0;;4440.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.400000000000034;;;;;17.80000000000001;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2021-07-14T23:00:00+02:00;102350;80.0;3;280;2.9;290.65;287.35;81;44460.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;800.0;;;;101780.0;;;320.0;;;;;290.45;;;3.9;4.7;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;1.6;;;;;8.0;;720.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.5;;;;;17.30000000000001;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2020-09-24T08:00:00+02:00;101070;20.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;250;2.9;289.65;288.85;95;41070.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;7;250.0;;;;100500.0;;;50.0;289.55;;293.35;;290.15;;;4.6;4.6;-10.0;;0.0;;;0.2;0.2;0.2;0.2;0.2;;;;;1.0;;210.0;3.0;;540.0;5.0;;1080.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.5;16.400000000000034;;20.200000000000045;;17.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2020-10-22T11:00:00+02:00;101260;140.0;0;130;4.6;290.75;289.05;90;17470.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;5;4380.0;;;;100700.0;;;730.0;;;;;286.65;;;6.4;6.4;-10.0;1;0.0;;;-0.1;0.2;0.2;0.4;0.6;;;;;5.0;;4380.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;0;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.600000000000023;;;;;13.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2020-05-27T11:00:00+02:00;102780;20.0;0;70;3.6;295.55;280.95;39;19320.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;102210.0;;;-150.0;;;;;285.65;;;6.1;7.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;0;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.400000000000034;;;;;12.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-11-07T16:00:00+01:00;101590;30.0;3;150;3.8;290.05;287.55;85;26480.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1750.0;;;;101020.0;;;-320.0;;;;;285.85;;;6.3;6.3;-10.0;1;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;8.0;;1860.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.900000000000034;;;;;12.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;11
07510;2020-10-23T02:00:00+02:00;101300;30.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;0;0.0;288.15;287.55;96;53680.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1750.0;;;;100730.0;;;180.0;;;;;288.45;;;1.0;4.4;-10.0;1;0.0;;;0.0;0.2;15.4;17.8;18.2;;;;;1.0;;1740.0;6.0;;3360.0;8.0;;3900.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.0;;;;;15.300000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-12-27T22:00:00+01:00;100650;-140.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;210;6.0;285.85;283.95;88;19140.0;Pluie, sans congélation, intermittente, faible au moment de l’observation;;;100.0;8;1750.0;;;;100080.0;;;140.0;;;;;284.15;;;9.9;10.6;-10.0;2;0.0;;;1.5;4.5;6.3;6.3;24.2;;;;;7.0;;1500.0;8.0;;1860.0;;8;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;Pluie, sans congélation, intermittente, faible au moment de l’observation;12.700000000000045;;;;;11.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;12
07510;2020-05-24T23:00:00+02:00;103020;50.0;3;30;3.2;291.35;282.15;55;30430.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;102440.0;;;-400.0;;;;;289.85;;;4.2;4.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.200000000000045;;;;;16.700000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2020-10-17T08:00:00+02:00;101850;-30.0;8;0;0.0;276.65;275.95;95;800.0;Brouillard ou brouillard glacé, ciel visible, sans changement appréciable au cours de l’heure précédente;;;;0;;;;;101250.0;;;-330.0;276.65;;284.15;;280.15;;;0.0;1.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;Brouillard ou brouillard glacé, ciel visible, sans changement appréciable au cours de l’heure précédente;3.5;3.5;;11.0;;7.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2020-10-20T08:00:00+02:00;100890;-30.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;130;6.5;287.55;286.55;94;8460.0;Pluie, sans congélation, continue, faible au moment de l’observation;;;100.0;8;2700.0;;;;100320.0;;;-780.0;287.45;;289.65;;286.45;;;9.2;9.2;-10.0;2;0.0;;;0.6;1.8;2.8;2.8;2.8;;;;;7.0;;2700.0;8.0;;3240.0;;8;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;Pluie, sans congélation, continue, faible au moment de l’observation;14.400000000000034;14.300000000000011;;16.5;;13.300000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-03-04T22:00:00+01:00;102000;20.0;1;20;3.3;284.15;281.15;82;11450.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101420.0;;;-710.0;;;;;283.45;;;4.6;4.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.0;;;;;10.300000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2021-04-05T08:00:00+02:00;102020;0.0;5;280;0.8;276.25;274.45;88;10170.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101420.0;;;-120.0;276.15;;290.05;;271.05;;;1.3;2.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;5;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;3.1000000000000227;3.0;;16.900000000000034;;-2.099999999999966;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2021-07-25T17:00:00+02:00;101280;30.0;1;300;6.5;297.15;288.15;57;19240.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;4;1250.0;;;;100730.0;;;-30.0;;;;;289.05;;;8.7;10.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.8;0.8;;;;;4.0;;1020.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;24.0;;;;;15.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-07-26T02:00:00+02:00;101510;30.0;0;240;2.1;289.95;288.45;91;1670.0;Brume;;;;0;;;;;100940.0;;;250.0;;;;;287.25;;;2.7;2.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.8;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;0;;Brume;16.80000000000001;;;;;14.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-04-09T20:00:00+02:00;101500;-50.0;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;180;3.2;288.65;283.45;71;42820.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;2250.0;;;;100930.0;;;-270.0;282.75;;292.65;;281.75;;;5.1;5.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;2220.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.5;9.600000000000023;;19.5;;8.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2021-09-01T23:00:00+02:00;101750;20.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;10;1.2;295.85;285.15;51;53330.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;3240.0;;;;101190.0;;;-250.0;;;;;292.15;;;1.7;2.9;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;3240.0;8.0;;4260.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.700000000000045;;;;;19.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2021-03-08T10:00:00+01:00;101950;70.0;1;40;2.2;281.95;279.35;84;6360.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;2;3000.0;;;;101360.0;;;-390.0;;;;;280.35;;;3.2;3.3;-10.0;1;0.0;;;0.0;0.0;0.0;1.8;1.8;;;;;2.0;;3000.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.800000000000011;;;;;7.2000000000000455;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2021-04-04T08:00:00+02:00;102140;50.0;3;40;1.9;277.45;273.55;76;26510.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101540.0;;;290.0;277.15;;287.25;;273.25;;;2.6;4.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.300000000000011;4.0;;14.100000000000023;;0.10000000000002274;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2021-03-16T10:00:00+01:00;103220;150.0;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;10;1.1;283.85;280.55;80;19990.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;800.0;;;;102630.0;;;380.0;;;;;279.55;;;2.6;2.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;-0.1;;;;;6.0;;630.0;7.0;;900.0;8.0;;1050.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.700000000000045;;;;;6.400000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2021-07-18T14:00:00+02:00;101810;-120.0;8;40;5.9;301.35;291.75;56;18410.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101260.0;;;-360.0;;;;;288.15;;;9.5;10.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;28.200000000000045;;;;;15.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
07510;2021-10-17T11:00:00+02:00;101780;90.0;1;130;3.5;285.65;282.25;80;22160.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101200.0;;;-230.0;;;;;277.85;;;5.7;6.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.5;;;;;4.7000000000000455;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-04-10T14:00:00+02:00;101150;-130.0;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;230;2.6;291.35;282.65;57;56300.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;1250.0;;;;100590.0;;;-450.0;;;;;279.75;;;4.0;6.0;-10.0;0;0.0;;;0.0;0.0;-0.1;1.8;1.8;;;;;5.0;;1260.0;8.0;;1440.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.200000000000045;;;;;6.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;4
07510;2021-03-12T07:00:00+01:00;102110;-10.0;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;320;2.9;280.75;279.35;91;14390.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;250.0;;;;101520.0;;;250.0;279.85;;284.95;;279.35;;;6.4;6.4;-10.0;1;0.0;;;0.0;0.0;0.0;0.0;3.6;;;;;1.0;;270.0;3.0;;780.0;5.0;;960.0;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.600000000000023;6.7000000000000455;;11.800000000000011;;6.2000000000000455;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;3
07510;2021-08-22T02:00:00+02:00;102220;10.0;2;260;1.5;291.55;290.55;94;2280.0;Brume;;;;3;800.0;;;;101650.0;;;620.0;;;;;288.65;;;1.8;2.7;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;3.0;;780.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;2;;Brume;18.400000000000034;;;;;15.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-08-25T17:00:00+02:00;101390;-90.0;8;50;1.9;301.05;286.55;41;35390.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;2;1750.0;;;;100840.0;;;-350.0;;;;;285.05;;;4.9;5.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;2.0;;1680.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;27.900000000000034;;;;;11.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-09-03T17:00:00+02:00;101570;-140.0;En baisse;240;4.4;298.65;290.55;61;33480.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;75.0;4;800.0;;;;101020.0;;;-210.0;;;;;286.15;;;6.3;7.3;-10.0;0;0.0;;;0.4;0.4;0.4;0.4;0.6;;;;;3.0;;960.0;4.0;;1260.0;5.0;;1620.0;;9;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.5;;;;;13.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2021-08-15T11:00:00+02:00;102000;70.0;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;300;3.6;295.95;291.05;74;35400.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;100.0;8;450.0;;;;101440.0;;;40.0;;;;;290.25;;;5.4;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;540.0;8.0;;1320.0;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.80000000000001;;;;;17.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-09-05T08:00:00+02:00;101710;60.0;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;90;1.4;289.65;289.15;97;5240.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;1;1250.0;;;;101140.0;;;80.0;289.45;;298.25;;286.35;;;2.0;3.9;-10.0;1;0.0;;;0.0;0.2;0.2;0.2;0.2;;;;;1.0;;1230.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.5;16.30000000000001;;25.100000000000023;;13.200000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2021-10-27T05:00:00+02:00;102440;-130.0;8;60;0.5;279.95;279.85;99;180.0;Brouillard ou brouillard glacé, ciel invisible, sans changement appréciable au cours de l’heure précédente;;;101.0;9;30.0;;;;101840.0;;;-60.0;;;;;277.75;;;1.2;1.8;-10.0;1;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;0.0;0;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;Brouillard ou brouillard glacé, ciel invisible, sans changement appréciable au cours de l’heure précédente;6.800000000000011;;;;;4.600000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-09-05T17:00:00+02:00;101660;-80.0;6;110;1.8;303.65;289.25;42;32130.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101120.0;;;170.0;;;;;286.35;;;5.1;5.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.2;0.2;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;30.5;;;;;13.200000000000045;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2021-08-30T23:00:00+02:00;101840;230.0;1;40;3.8;292.75;285.25;62;60000.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101270.0;;;70.0;;;;;290.25;;;5.8;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;1;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.600000000000023;;;;;17.100000000000023;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2020-05-18T08:00:00+02:00;102570;60.0;3;20;0.5;286.85;283.85;82;13530.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101990.0;;;130.0;283.05;;294.35;;285.15;;;1.2;1.2;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.700000000000045;9.900000000000034;;21.200000000000045;;12.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;5
07510;2021-10-15T11:00:00+02:00;101950;110.0;3;0;0.0;285.05;280.35;73;17740.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;1;6300.0;;;;101370.0;;;-510.0;;;;;277.05;;;2.9;2.9;-10.0;0;;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;6300.0;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;3;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.900000000000034;;;;;3.900000000000034;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;10
07510;2021-08-31T14:00:00+02:00;101970;-60.0;8;50;6.1;298.65;284.75;42;19990.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101420.0;;;310.0;;;;;284.95;;;10.1;10.1;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;25.5;;;;;11.800000000000011;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;8
07510;2021-09-01T11:00:00+02:00;101910;-60.0;6;60;4.3;293.65;284.55;56;30180.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101350.0;;;-130.0;;;;;284.15;;;6.4;7.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;6;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;20.5;;;;;11.0;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;9
07510;2021-07-17T02:00:00+02:00;102330;-20.0;8;40;2.5;291.45;288.15;81;47560.0;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;;;;0;;;;;101760.0;;;-20.0;;;;;289.65;;;3.6;5.3;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;44.830667,-0.691333;BORDEAUX-MERIGNAC;8;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.30000000000001;;;;;16.5;44.830667;-0.691333;47;Mérignac;33281;Bordeaux Métropole;243300316;Gironde;33;Nouvelle-Aquitaine;75;7
